story_id,question_id,question,difficulty,answer,answer_pred,precision,recall,f_score
1999-W11-2,1999-W11-2-4,Who does Carole Mills represent?,easy,the Canadian Arctic Indigenous Peoples Against POPs,Ms. Mills says land-based animals like caribou are very clean.,0.0,0.0,
1999-W11-2,1999-W11-2-5,How does Mills convince her family members to eat fish?,easy,"talks to them and explains that the contaminants concentrate in specific parts, so they don't have to stop eating the animals | explains that the contaminants concentrate in specific parts, so they don't have to stop eating the animals","""The contamination of animals is confusing and sometimes even alarming,
and even my own family members have sometimes stopped eating fish
until I could talk to them and explain that the contaminants do
concentrate in specific parts, so you don't have to stop eating the
animals,"" she says.",0.6271186440677966,0.8604651162790697,0.7254901960784315
1999-W11-2,1999-W11-2-6,What are POPs?,easy,persistent organic pollutants,"""We don't really know what the effects of the contamination are, and
that's the problem,"" Loring said Thursday.",0.0,0.0,
1999-W11-2,1999-W11-2-8,What is muktuk?,easy,"a dish made from seal, walrus or whale fat","""We don't really know what the effects of the contamination are, and
that's the problem,"" Loring said Thursday.",0.038461538461538464,0.1,0.05555555555555555
1999-W11-2,1999-W11-2-9,Who is Eric Loring?,easy,environmental wildlife coordinator with the Inuit Tapirisat of Canada,"That advice is
seconded by Eric Loring, environmental wildlife coordinator with the
Inuit Tapirisat of Canada.",0.45,1.0,0.6206896551724138
1999-W11-2,1999-W11-2-10,Why does Carole Mills think it is more of a health risk not to eat country food than to eat it?,moderate,because country food contains vitamins and nutrients not found in store-bought food,"""I would say right now it's more of a health risk to not eat country
food than to eat it,"" Loring said, ""because it contains vitamins and
nutrients that they would never find in store-bought food.""",0.2708333333333333,0.9285714285714286,0.41935483870967744
1999-W11-3,1999-W11-3-1,How does Newfoundland intend to use a film of seals feasting on cod?,easy,to increase the seal hunt,"Jeff Hutchings, a professor at Dalhousie University in Halifax, Nova
Scotia says it is a stretch for Mr. Efford to use evidence of seals
preying on cod in one location to argue for a massive cull (harvest) of
the seal herd.",0.061224489795918366,0.6,0.1111111111111111
1999-W11-3,1999-W11-3-4,Why has there been a moratorium on cod fishing?,moderate,fish stocks dropped to dangerous levels,"There has been a moratorium - a temporary ban -  on fishing for cod
since 1992 after fish stocks dropped to dangerous levels.",0.23076923076923078,1.0,0.375
1999-W11-3,1999-W11-3-5,When was the moratorium instituted?,easy,1992 | seven years ago,"""We thought by bringing in the moratorium, that in a few years
the cod stocks would start to return,"" he says.",0.037037037037037035,0.2,0.0625
1999-W11-3,1999-W11-3-6,What is the estimated size of the seal herd?,easy,six million,"Mr. Efford says the seal herd, which is estimated at six million, needs
to be cut in half.",0.09090909090909091,1.0,0.16666666666666669
1999-W11-3,1999-W11-3-7,By how much does John Efford want to cut the seal herd?,moderate,in half,"If we don't do
something about this seal problem, more people are going to be leaving
the province.""",0.0,0.0,
1999-W11-3,1999-W11-3-8,Where is Dalhousie University?,moderate,"Halifax, Nova Scotia | Nova Scotia","Jeff Hutchings, a professor at Dalhousie University in Halifax, Nova
Scotia says it is a stretch for Mr. Efford to use evidence of seals
preying on cod in one location to argue for a massive cull (harvest) of
the seal herd.",0.12244897959183673,0.8571428571428571,0.21428571428571427
1999-W11-3,1999-W11-3-10,How much was sealing worth to the Newfoundland economy in 1996?,easy,in excess of $11 million,"In 1996 alone it was worth in excess of $11 million, with seal
products being sold in Canada, Norway and Asia.",0.23076923076923078,1.0,0.375
1999-W11-5,1999-W11-5-1,What is Bill 101?,easy,Quebec's very controversial language law,"Before Bill 101
became law many signs in Quebec were only in English, even though the
majority of the population is French speaking.",0.07407407407407407,0.3333333333333333,0.12121212121212122
1999-W11-5,1999-W11-5-2,What does Bill 101 require?,easy,signs in Quebec to be in French | immigrant children to attend French schools,"Bill 101 also required
the children of immigrants to go to French schools.",0.4,0.42857142857142855,0.4137931034482759
1999-W11-5,1999-W11-5-4,"Who described Dr. Laurin as ""a pioneer, a builder, a man of conviction, determined""?",easy,"Francois Gendron, chairman of the Parti Quebecois caucus in the legislature | Francois Gendron","""Dr. Laurin was a pioneer, a builder, a man of conviction, determined,""
says Francois Gendron, chairman of the Parti Quebecois caucus in the
legislature.",0.4117647058823529,0.9333333333333333,0.5714285714285713
1999-W11-5,1999-W11-5-5,When did Bill 101 come into effect?,easy,1977,Bill 101 came into effect in 1977.,0.125,1.0,0.2222222222222222
1999-W11-5,1999-W11-5-6,"How does the president of the Alliance Quebec English-rights lobby describe Laurin's masterwork, Bill 101?",moderate,"as an attempt to ""wipe out bilingualism"" in Canada","But the president of the Alliance Quebec English-rights lobby
condemned Laurin's masterwork as an attempt to ""wipe out
bilingualism"" in Canada.",0.3793103448275862,1.0,0.5499999999999999
1999-W11-5,1999-W11-5-8,How do Quebec nationalists credit Bill 101?,easy,as helping preserve the French language | as helping to preserve the French language in a sea of English in North America,Bill 101 required signs in Quebec to be in French.,0.45454545454545453,0.22727272727272727,0.30303030303030304
1999-W12-3,1999-W12-3-1,"Who said Bedouin ways are ""a death in life.""?",Easy,T.E. Lawrence,"""Bedouin ways are hard, even for those brought up in them and for strangers, terrible: a death in life.",0.0,0.0,
1999-W12-3,1999-W12-3-2,"How long did it take Jamie Clarke and his companions to travel 1,200 kilometers across the Arabian desert?",Moderate,39 days,"""I ll never cross the Rub al-Khaly again,"" said the adventurer from Calgary, Alberta of his 39-day trek across the Arabian desert.",0.0,0.0,
1999-W12-3,1999-W12-3-4,What was one of the things that motivated Clarke during the journey?,Easy,the kids,"""Before the journey, for months, all I thought about was being in the desert.",0.05555555555555555,0.5,0.09999999999999999
1999-W12-3,1999-W12-3-6,Where did the team's journey begin?,Moderate,"Salalah, Oman | Salalah | Oman","Not only did the six-man, 12-camel team make it, they beat their own deadline by three days.",0.045454545454545456,0.14285714285714285,0.06896551724137931
1999-W12-3,1999-W12-3-8,When did Clarke dream about the desert?,Moderate,before the journey,"While adventurer Jamie Clarke was crossing the world s harshest desert, he often thought his 1997 trip up Mount Everest had been easier.",0.04,0.3333333333333333,0.07142857142857142
1999-W12-3,1999-W12-3-10,How do camels like to be spoken to?,Easy,"softly | nicely | you have to be nice to it, you have to talk softly and show your love","He added that ""you have to be nice to it, you have to talk softly and show your love"" or you ll be trying to work with a grumpy, screaming beast.",0.5,0.8571428571428571,0.631578947368421
1999-W12-4,1999-W12-4-1,What kind of treatments do the doctors want to give thirteen-year-old Tyrell Dueck for his cancer?,Moderate,have part of his thigh bone removed and undergo chemotherapy treatments,"Doctors say that Tyrell Dueck, 13, will die from cancer in less than a year if he doesn t have part of his thigh bone removed and undergo chemotherapy treatments.",0.3333333333333333,1.0,0.5
1999-W12-4,1999-W12-4-3,Where was the court where the trial took place?,Easy,"Saskatchewan | Saskatoon | Saskatoon, Saskatchewan","Experts testified in court in Saskatoon yesterday that Tyrell is capable of making a decision, but that his decision is based on misinformation from his father.",0.10714285714285714,0.42857142857142855,0.17142857142857143
1999-W12-4,1999-W12-4-4,Where does Tyrell's father want him to go?,Easy,"Tijuana, Mexico | Tijuana | Mexico | a clinic in Tijuana, Mexico",A psychiatrist who talked to Tyrell to find out what he knew about his condition told the court that the boy hasn t received enough medical information.,0.0,0.0,
1999-W12-4,1999-W12-4-5,How would Tyrell prefer to treat his medical condition?,Easy,"herbal remedies, doses of vitamins and a special diet | herbal and vitamin treatments",A psychiatrist who talked to Tyrell to find out what he knew about his condition told the court that the boy hasn t received enough medical information.,0.0,0.0,
1999-W12-4,1999-W12-4-6,"Who does the boy need to speak to without his parents present, according to lawyers in the case?",Moderate,a medical doctor | doctors | his cancer doctor,"The judge said the boy is misinformed, and that social services must now step in to help him.",0.0,0.0,
1999-W12-4,1999-W12-4-7,When will Tyrell likely die if he doesn't receive proper treatment?,Easy,in less than a year,"Doctors say that Tyrell Dueck, 13, will die from cancer in less than a year if he doesn t have part of his thigh bone removed and undergo chemotherapy treatments.",0.15151515151515152,1.0,0.2631578947368421
1999-W12-5,1999-W12-5-2,Who won Monday night's game?,Moderate,The OCN Blizzards | The OCN Blizzards of the Opaskwayak Cree Nation,"Two weeks ago at a Bantam hockey game in Dauphin involving a team from Waywayseecappo First Nation, fans for the other team brought hand drums to the game to taunt the Native players and fans, Bushie
said.",0.04878048780487805,0.16666666666666666,0.07547169811320753
1999-W12-5,1999-W12-5-3,When did hockey fans bring hand drums to a game to taunt the Native players?,Easy,Two weeks ago,"Two weeks ago at a Bantam hockey game in Dauphin involving a team from Waywayseecappo First Nation, fans for the other team brought hand drums to the game to taunt the Native players and fans, Bushie
said.",0.07317073170731707,1.0,0.13636363636363635
1999-W12-5,1999-W12-5-4,"Why do First Nations people allegedly ""hate white people,"" according to some?",Easy,"because they have brand new cars, nice homes and new clothes","The unsigned flyers suggested that First Nations people love welfare and hate white people because ""they have brand new cars  nice homes... and new clothes.""",0.36666666666666664,0.9166666666666666,0.5238095238095238
1999-W12-5,1999-W12-5-5,What is Rod Bushie's role in the Assembly of Manitoba Chiefs?,Easy,grand chief,"""It s not the first incident,"" said Rod Bushie, grand chief of the Assembly of Manitoba Chiefs.",0.09090909090909091,1.0,0.16666666666666669
1999-W12-5,1999-W12-5-6,"How should politicians respond to racism, according to Bushie?",Easy,encourage racial tolerance,Bushie called on politicians to encourage racial tolerance.,0.3333333333333333,1.0,0.5
1999-W12-5,1999-W12-5-7,"According to Bushie, what should the schools do to combat racism?",Moderate,more aboriginal education,He wants Manitoba Hockey and the MJHL to investigate acts of racism.,0.0,0.0,
1999-W12-5,1999-W12-5-8,Where have the First Nation leaders been invited?,Easy,a meeting with the city council | Dauphin city council,Dauphin Mayor Bill Nicholson said he has apologized to First Nations leaders and has invited them to discuss the matter with city council on April 12.,0.25925925925925924,0.7,0.37837837837837834
1999-W13-1,1999-W13-1-1,Why did Judge A. R. Rothery not allow Tyrell Dueck to refuse cancer treatment?,moderate,the judge said treatment was in Tyrell's best interest,"Last Thursday CBC4Kids explained why Saskatchewan Judge A. R. Rothery
would not allow Tyrell to refuse cancer treatment.",0.1,0.2,0.13333333333333333
1999-W13-1,1999-W13-1-3,How would doctors have conventionally treated Tyrell's cancer?,easy,chemotherapy and at least the partial amputation of his leg,Doctors have told Tyrell they can do nothing more for him.,0.0,0.0,
1999-W13-1,1999-W13-1-4,What did doctors discover when Tyrell returned to them for treatment?,easy,the cancer had spread from his leg to his lungs,Doctors have told Tyrell they can do nothing more for him.,0.0,0.0,
1999-W13-1,1999-W13-1-5,When did Tyrell discover the lump in his leg?,easy,after he slipped in the shower | around his birthday | around October 1,"Tyrell first discovered a lump on his leg around his birthday, October
1, after he slipped in the shower.",0.5217391304347826,0.8571428571428571,0.6486486486486486
1999-W13-1,1999-W13-1-6,What is the name of the Duecks' lawyer?,easy,Owe Girths,"The matter is most certainly
in the hands of God, if it ever were in the hands of mortals,""
the Duecks' lawyer Owe Girths told a stunned crowd of supporters
on Sunday.",0.05,1.0,0.09523809523809523
1999-W13-1,1999-W13-1-7,Where is Tyrell's home?,easy,"Martinsville, Saskatchewan","""I think Tyrell would not be in the situation he is today if
Social Services had not stepped in two months ago,"" said Kevin
Hildebrandt, Tyrell's uncle.",0.02857142857142857,0.3333333333333333,0.05263157894736842
1999-W13-3,1999-W13-3-1,What do the nations of the North Atlantic Treaty Organization want to stop the Yugoslavians from doing?,easy,invading neighbouring Kosovo | invading the neighbouring region of Kosovo,"This is happening because the coalition of countries that are members of
the North Atlantic Treaty Organizatoin (NATO) want to stop the
Yugoslavians from invading the neighbouring region of Kosovo.",0.2571428571428571,0.9,0.39999999999999997
1999-W13-3,1999-W13-3-2,What are the ethnic Albanians in Kosovo pushing for?,easy,independence from Serbia,"Ninety per cent of Kosovo's population are ethnic
Albanians, who have been pushing for independence from Serbia.
",0.13636363636363635,1.0,0.24000000000000002
1999-W13-3,1999-W13-3-3,How old are the roots of the conflict between Kosovo and Serbia?,moderate,hundreds and hundreds of years,"Kosovo is a province of Serbia, which is one of the republics that make
up Yugoslavia.",0.05263157894736842,0.2,0.08333333333333333
1999-W13-3,1999-W13-3-3,How old are the roots of the conflict between Kosovo and Serbia?,easy,1389,"Kosovo is a province of Serbia, which is one of the republics that make
up Yugoslavia.",0.0,0.0,
1999-W13-3,1999-W13-3-5,Where is the capital of Kosovo?,easy,Pristina,"Kosovo is a province of Serbia, which is one of the republics that make
up Yugoslavia.",0.0,0.0,
1999-W13-3,1999-W13-3-6,Who is Slobodan Milosevic?,easy,Yugoslav President | President of Yugoslavia,"Few people believe that Yugoslav President Slobodan Milosevic is ready
to give in.",0.2,0.5,0.28571428571428575
1999-W13-3,1999-W13-3-7,How has Milosevic described the problems in Kosovo?,moderate,as an internal Yugoslav matter,"The Yugoslav
leader insists the problems in Kosovo are an internal Yugoslav matter.
",0.25,0.8,0.38095238095238093
1999-W13-3,1999-W13-3-9,What does Milosevic refuse to do?,moderate,he refuses to allow any outside force into Kosovo to monitor any peace agreement,"Yugoslav officials say they might not be able to win a war against
NATO, but they feel they can inflict serious damage. 
",0.07692307692307693,0.14285714285714285,0.1
1999-W13-3,1999-W13-3-10,What do Yugoslav officials feel they can do in a war against NATO?,moderate,inflict serious damage,"Yugoslav officials say they might not be able to win a war against
NATO, but they feel they can inflict serious damage. 
",0.11538461538461539,1.0,0.20689655172413793
1999-W13-3,1999-W13-3-11,"How many Canadian Forces personnel are based in Aviano, Italy?",easy,about 130,"There are about 130 Canadian Forces personnel and six
CF-18 fighter aircraft based in Aviano, Italy who will likely
participate.",0.08333333333333333,1.0,0.15384615384615385
1999-W13-5,1999-W13-5-1,Where are the Canadian fighter bombers based?,moderate,in Italy,"Four of the fighter bombers from Bagotville, Quebec returned
safely to their Italian base late Thursday after a second day of air
strikes aimed at ending ethnic bloodshed in the province of Kosovo.",0.02702702702702703,0.5,0.05128205128205129
1999-W13-5,1999-W13-5-2,What is the goal of the NATO bombing in Yugoslavia?,easy,force Yugoslavia to accept a peace agreement proposed by the United States,"Four of the fighter bombers from Bagotville, Quebec returned
safely to their Italian base late Thursday after a second day of air
strikes aimed at ending ethnic bloodshed in the province of Kosovo.",0.08108108108108109,0.25,0.12244897959183675
1999-W13-5,1999-W13-5-4,How many of the targets they were given did the Canadian fighter bombers hit?,moderate,three | three out of four,"""One of the pilots was unable to positively identify the target
that he had been assigned and, as a measure and a mark of excellent
discipline, he didn't launch his weapons.""",0.02564102564102564,0.16666666666666666,0.044444444444444446
1999-W13-5,1999-W13-5-5,Why did one pilot not launch his weapons?,moderate,he was unable to positively identify the target that he had been assigned,"""One of the pilots was unable to positively identify the target
that he had been assigned and, as a measure and a mark of excellent
discipline, he didn't launch his weapons.""",0.3333333333333333,1.0,0.5
1999-W13-5,1999-W13-5-6,Who has been protesting the bombing in Yugoslavia?,easy,Serbian Canadians and anti-war demonstrators,"Over the past three days Serbian Canadians and anti-war demonstrators
have been holding protests in a number of Canadian cities.",0.2916666666666667,1.0,0.45161290322580644
1999-W13-5,1999-W13-5-7,When is a demonstration planned for the front of the House of Commons?,easy,"tomorrow | March 27, 1999","Tomorrow
there will be a demonstration in front of the House of Commons.",0.0,0.0,
1999-W13-5,1999-W13-5-9,Who is Art Eggleton?,easy,Defence Minister,"""We are trying to stop a humanitarian disaster,"" Defence
Minister Art Eggleton told the House of Commons.",0.09090909090909091,1.0,0.16666666666666669
1999-W14-1,1999-W14-1-2,How does the virus trick people into thinking they've received an e-mail from a person they know?,Moderate,the virus takes real addresses out of a users own address books | the virus reads the user's e-mail address book and sends an infected message to the first 50 entries,"Users may think
they are receiving e-mail from a friend because the virus takes real
addresses out of a users own address books.",0.7142857142857143,0.5882352941176471,0.6451612903225806
1999-W14-1,1999-W14-1-4,Why does the virus have the potential to clog e-mail servers?,Moderate,The virus launches documents into cyberspace,"Users may think
they are receiving e-mail from a friend because the virus takes real
addresses out of a users own address books.",0.03571428571428571,0.16666666666666666,0.058823529411764705
1999-W14-1,1999-W14-1-5,What three companies have had files affected by the virus?,Moderate,"Charles Schwab and Co., Lucent Technologies, the Intel Corporation","Ms. Fithen declined to say if any government's security was breached
and wouldn't name anyone whose files had been damaged.",0.041666666666666664,0.09090909090909091,0.05714285714285715
1999-W14-1,1999-W14-1-6,Who has a Computer Emergency Response Team?,Easy,Carnegie Mellon University,"The university has a ""Computer Emergency Response Team.""  ",0.0,0.0,
1999-W14-1,1999-W14-1-7,Who is Ms. Fithen?,Moderate,a member of the Computer Emergency Response Team | a member of the Computer Emergency Response Team at Carnegie Mellon University,"Ms. Fithen declined to say if any government's security was breached
and wouldn't name anyone whose files had been damaged.",0.0,0.0,
1999-W14-1,1999-W14-1-8,When did Carnagie Mellon learn of the virus?,Easy,Friday afternoon,"Carnegie-Mellon's experts first learned of the virus Friday afternoon
and its members worked through the night to analyze it.",0.08333333333333333,1.0,0.15384615384615385
1999-W14-1,1999-W14-1-9,"What do ""patches"" from antivirus software makers do?",Moderate,detect and reject the virus,"Computer security experts are warning computer users around the world to
be on guard today for ""important"" e-mail messages that carry a damaging
computer virus.",0.0625,0.4,0.10810810810810811
1999-W14-1,1999-W14-1-10,"What can you do to protect yourself against ""Melissa"" and similar viruses?",Moderate,NEVER OPEN A DOCUMENT ATTACHMENT FROM SOMEONE YOU DON'T KNOW | by not opening the attachments,"And now in this case, you can't even trust all the documents you
receive from people you do know!",0.043478260869565216,0.0625,0.05128205128205128
1999-W14-3,1999-W14-3-1,When did Newfoundland become a British colony?,Moderate,the early 19th century,Newfoundland was on its way to becoming Canada s tenth province.,0.0,0.0,
1999-W14-3,1999-W14-3-2,Who governed the early costal communities before civil governors replaced them?,Moderate,fishing admirals,"As permanent settlements formed, civil governors replaced fishing
admirals and colonial political institutions were set up.",0.10526315789473684,1.0,0.1904761904761905
1999-W14-3,1999-W14-3-3,What factor divided the population of Newfoundland in the 1800s?,Easy,"religion | half were Protestant, half Roman Catholic","By the turn of the century, Newfoundland was a self-governing colony
that played a small role in international affairs.",0.041666666666666664,0.1111111111111111,0.06060606060606061
1999-W14-3,1999-W14-3-5,What date was the vote that made Newfoundland part of Canada?,Moderate,"July 22, 1948","By the end of
the Second World War, union with Canada was once again being mentioned.",0.05263157894736842,0.25,0.08695652173913043
1999-W14-3,1999-W14-3-6,"How many people cast their votes for the ""responsible government"" in the final vote that made Newfoundland part of Canada?",Moderate,47.7 percent,"Mr. Crosbie says a number of federal government programs like
unemployment insurance and aid packages to fishers who are out of work
are just a few of the reasons Newfoundlanders should count their
blessings.",0.0,0.0,
1999-W14-3,1999-W14-3-7,What were the pro-union Newfoundlanders called?,Easy,Confederates,"Newfoundlanders were swept up in a passionate debate between a pro-union
movement called the Confederates and an anti-union movement that wanted
Newfoundland to have what was called ""responsible government"", that is,
to remain independent from Canada.",0.020833333333333332,1.0,0.04081632653061225
1999-W14-3,1999-W14-3-7,What were the pro-union Newfoundlanders called?,Moderate,people have a basic level of security | unemployment insurance and aid packages to fishers who are out of work,"Newfoundlanders were swept up in a passionate debate between a pro-union
movement called the Confederates and an anti-union movement that wanted
Newfoundland to have what was called ""responsible government"", that is,
to remain independent from Canada.",0.08333333333333333,0.2,0.11764705882352941
1999-W14-3,1999-W14-3-9,Who was prime minister when John Crosbie was a minister?,Easy,Brian Mulroney,"Newfoundlander John Crosbie was a minister in the Conservative
government of Prime Minister Brian Mulroney.  ",0.1111111111111111,1.0,0.19999999999999998
1999-W14-3,1999-W14-3-9,Who was prime minister when John Crosbie was a minister?,Easy,town of Saint Anthony | Saint Anthony,"Newfoundlander John Crosbie was a minister in the Conservative
government of Prime Minister Brian Mulroney.  ",0.05555555555555555,0.14285714285714285,0.08
1999-W14-5,1999-W14-5-1,Where is CNN opening up a new news bureau?,Easy,a high school in Winnipeg | Sisler High School,The big cable news network CNN has opened up a new bureau.,0.07692307692307693,0.1111111111111111,0.09090909090909093
1999-W14-5,1999-W14-5-3,Who will write stories for the new bureau?,Moderate,The students in Ken Corley's World Studies class,This new bureau will join other student sites around the world.,0.0,0.0,
1999-W14-5,1999-W14-5-4,What did Ms. Finlay ask Mr. Corley?,Easy,how he first heard about the idea,"Happens asked Mr.
Corley how he first heard about the idea.",0.5384615384615384,1.0,0.7000000000000001
1999-W14-5,1999-W14-5-5,When does Ms. Finlay's radio program air?,Moderate,weeknights,"Happens asked Mr.
Corley how he first heard about the idea.",0.0,0.0,
1999-W15-2,1999-W15-2-1,Where have 76 centimeters of snow fallen since yesterday?,easy,Saint John's | Saint John's Newfoundland,More than 76 centimetres of snow has fallen in Saint John's since the blizzard started yesterday afternoon.,0.3157894736842105,0.75,0.44444444444444436
1999-W15-2,1999-W15-2-2,"When did Calgary, Alberta receive not a single snowflake?",easy,March,"When a sun-tanned movie-making team flew up to Calgary, Alberta, from
Hollywood, California to film the movie ""Snow Day"", they thought the
least they could expect from the Great White North was a little snow.",0.0,0.0,
1999-W15-2,1999-W15-2-3,"What did the Hollywood movie crew do to transform a Calgary street into a wintry scene for the movie ""Snow Day""?",easy,unloaded 450 truckloads of snow,"When a sun-tanned movie-making team flew up to Calgary, Alberta, from
Hollywood, California to film the movie ""Snow Day"", they thought the
least they could expect from the Great White North was a little snow.",0.020833333333333332,0.2,0.03773584905660377
1999-W15-2,1999-W15-2-5,"Who is the star of ""Snow Day""?",easy,Chevy Chase,"When a sun-tanned movie-making team flew up to Calgary, Alberta, from
Hollywood, California to film the movie ""Snow Day"", they thought the
least they could expect from the Great White North was a little snow.",0.0,0.0,
1999-W15-2,1999-W15-2-7,"In the movie ""Snow Day,"" what are the kids in Syracuse trying to do?",moderate,extend a magical day off school into a longer vacation,"When a sun-tanned movie-making team flew up to Calgary, Alberta, from
Hollywood, California to film the movie ""Snow Day"", they thought the
least they could expect from the Great White North was a little snow.",0.041666666666666664,0.2,0.06896551724137931
1999-W15-4,1999-W15-4-2,What did Hudon do in jail to protest his arrest?,easy,staged a hunger strike,"Mr. Hudon has said he had intended to hand over the pottery to
authorities, but before he had a chance to do so, he was stopped by
police.",0.030303030303030304,0.25,0.054054054054054064
1999-W15-4,1999-W15-4-3,How did Hudon's relatives get him freed from jail?,moderate,"paid a $1,200 fine","Mr. Hudon has said he had intended to hand over the pottery to
authorities, but before he had a chance to do so, he was stopped by
police.",0.030303030303030304,0.2,0.052631578947368425
1999-W15-4,1999-W15-4-4,"How did Pascal Hudon react when he was set free from jail, according to his mother?",moderate,he shouted with joy,"Mr. Hudon has said he had intended to hand over the pottery to
authorities, but before he had a chance to do so, he was stopped by
police.",0.030303030303030304,0.25,0.054054054054054064
1999-W15-4,1999-W15-4-5,Who is Joaquin Garcia?,easy,chairman of Mexico's archeology council,"And Mr. Garcia is sure much theft goes
undetected.",0.0,0.0,
1999-W15-4,1999-W15-4-6,How long has Mexico had laws to prevent looting of archeological sites?,easy,the middle of the 19th century,"Although Mexico has had laws to prevent looting since the middle of the
19th century, Mexicans have become increasingly alarmed lately about
losing their national heritage to looters, and have started to apply
their laws with greater vigilance.",0.13636363636363635,1.0,0.24000000000000002
1999-W15-4,1999-W15-4-7,Where did Pascal Hudon claim he found the eight figurines?,moderate,on a path | on a path in the bush | on a path in the bush near the Palenque historical site in southern Mexico,"Mr. Hudon has said he had intended to hand over the pottery to
authorities, but before he had a chance to do so, he was stopped by
police.",0.18181818181818182,0.24,0.20689655172413793
1999-W15-4,1999-W15-4-9,How many Mexican historical sites are monitored constantly?,easy,about 150,"Mexico has about 200,000 archeological sites, and only about 150 are
monitored constantly and open to the public, he said.",0.08333333333333333,1.0,0.15384615384615385
1999-W15-4,1999-W15-4-10,Where does Pascal Hudon intend to visit next?,moderate,British Columbia,"Today he is
in a Mexican hotel, waiting to find out when he will finally be allowed
to fly back to Montreal.",0.0,0.0,
1999-W15-5,1999-W15-5-2,When were the 170 children of the Sons of Freedom sect of the Doukhobor faith locked up in internment camp?,easy,the 1950s | 1953 to 1959,"Children and their parents were members of the Sons of Freedom sect
(group) of the Doukhobor faith.",0.047619047619047616,0.16666666666666666,0.07407407407407407
1999-W15-5,1999-W15-5-3,Where was the internment camp for the children located?,moderate,"New Denver, British Columbia | at a former sanatorium | at a former hospital for people with tuberculosis","British Columbia's ombudsman says the provincial government should
apologize to and
compensate the children of a controversial religious group who were
locked up in an internment camp during the 1950s.",0.11428571428571428,0.21052631578947367,0.14814814814814814
1999-W15-5,1999-W15-5-5,What did ombudsman Dulcie McCallum's investigation into the treatment of the Doukhobor children find?,moderate,"the children were subjected to abuse and suffered ""loss of love, nurturing guidance and childhood"" | children ""continue to suffer from the long-term ill-effects of this trauma""","The report said one example of the mistreatment was that children could
only visit with their parents through a chain-link fence that the
children themselves had been forced to construct.",0.2857142857142857,0.2777777777777778,0.28169014084507044
1999-W15-5,1999-W15-5-6,What did the government force the children to build while they were interned in the camp?,easy,a chain-link fence | a fence,"British Columbia's ombudsman says the provincial government should
apologize to and
compensate the children of a controversial religious group who were
locked up in an internment camp during the 1950s.",0.05714285714285714,0.25,0.09302325581395347
1999-W15-5,1999-W15-5-7,How often were the interned children allowed to visit with their parents?,moderate,once in two weeks,"""I want to acknowledge the feelings of the children who were separated
from their families.",0.0,0.0,
1999-W15-5,1999-W15-5-8,Who is Ujjal Dosanjn?,easy,Attorney General for British Columbia | Attorney General,"and, the
thing is they even had us build the fence, you know.",0.0,0.0,
1999-W15-5,1999-W15-5-9,How have provincial officials responded to the ombudsman's report?,moderate,they are studying the report and preparing a response,"Provincial officials are studying the report
and preparing a response.",0.6666666666666666,0.8888888888888888,0.761904761904762
1999-W16-3,1999-W16-3-2,How many cases of measles were there in 1995 in Canada?,Easy,"2,500","Last year Canada had only 12 cases of measles, down from about 2,500 in
1995.",0.05555555555555555,1.0,0.10526315789473684
1999-W16-3,1999-W16-3-3,When did Canadian children begin to receive anti-measles vaccinations?,Easy,1957,"And about 1 child in
every 1,000 who get measles will get encephalitis, an inflammation of
the brain that can lead to convulsions, and can leave the child deaf or
mentally disabled.",0.0,0.0,
1999-W16-3,1999-W16-3-6,What is Rubella?,Moderate,German measles | a different disease with similar symptoms,"Rubella, commonly referred to as German measles, is a different disease
with similar symptoms.",0.4444444444444444,0.8888888888888888,0.5925925925925926
1999-W16-3,1999-W16-3-7,Why do some parents not get their children vaccinated?,Moderate,growing public suspicion about the risks and side-effects of immunization,"They lost their court case, but many parents chose not to have their 
children vaccinated, says Robert Pless of the federal Laboratory Centre
for Disease Control.",0.06451612903225806,0.16666666666666666,0.09302325581395349
1999-W16-3,1999-W16-3-8,Who tried to prevent Grade Four Students from being immunized against Hepatitis B?,Moderate,a group of Manitoba parents,"Last year a group of Manitoba parents went to court in an effort to 
block a program to immunize Grade Four students against Hepatitis B.",0.19230769230769232,1.0,0.32258064516129037
1999-W16-3,1999-W16-3-9,Where does Donald Henderson work?,Easy,Pan American Health Organization,"""It has been a surprise to me that measles has disappeared as quickly
as it did,"" says Donald Henderson of the Pan American Health
Organization.",0.12903225806451613,1.0,0.2285714285714286
1999-W16-4,1999-W16-4-2,"Who was who was chanting ""Shame on China"" on Wednesday?",Easy,a group of about 100 pro-Tibet protesters,"During a protest earlier Wednesday in Cambridge, Massachusetts, a flag-waving pro-Chinese demonstrator was knocked down after he got close to a group of about 100 pro-Tibet protesters who were chanting ""Shame on China.""",0.20454545454545456,1.0,0.339622641509434
1999-W16-4,1999-W16-4-5,Who is the mayor of Saint John's?,Moderate,Andy Wells,He said federal officials explained that Canada is a free country and that flying the flag was a decision of the City of Saint John's and in no way represented Ottawa's policy.,0.0,0.0,
1999-W16-4,1999-W16-4-6,How long will the premier of China be in Canada?,Moderate,six days,The premier arrived in Canada after wrapping up a nine-day visit to the United States.,0.0,0.0,
1999-W16-4,1999-W16-4-7,Where was Zhu before he came to Canada?,Moderate,the United States,"""I was advised through contacts in the business community that if the flag was not lowered, Zhu would cancel his trip to Saint John's,"" said Mayor Andy Wells.",0.029411764705882353,0.3333333333333333,0.05405405405405406
